yyyymm,BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp85_r1i1p1
201304,4.173423,2.8775144,4.1963897,3.2821014,3.9921527,3.0986717,4.184683,3.5329626,4.142504,3.9681604,3.6381757,3.4490101,4.5404215,3.6403751,5.067162,2.9603093,2.4769816,3.6389534,3.280401,2.2527714,4.7348633,3.4298794,4.7112556,2.6068828,3.9264605,1.5452726,3.7988632,3.2884657,3.087845,2.9395065,4.851885,2.7576053,2.5162253,4.4684744,2.6998196,3.099898,3.3822012,5.787621,2.8403852,4.474732,2.928581,2.5371747,2.8271883,4.7563076,3.76329,3.097295,1.6663436,5.2020583,3.3055928,4.6634207,4.646145,5.048499,4.042554,2.6326811,4.7340717,3.1957633,5.303642,3.7349436,3.6711392,4.318386,2.78763,2.8970115,3.6527934,3.8724465,6.3991737,3.1405542,3.1951718,3.4737682,5.033229
201307,2.6752763,4.127916,2.1795897,5.0099564,3.95039,3.0313618,4.3264384,2.9845095,4.7580714,3.453951,5.3135576,4.635601,4.4201503,4.880797,4.627374,3.898206,2.8294363,2.1124713,5.2196674,4.283121,3.1034358,4.039986,5.1714387,3.7508185,3.791161,4.094965,3.93737,2.3362732,4.3035827,4.20516,3.6012359,3.5671241,3.7489855,3.064971,5.9506993,3.319508,2.542248,2.8435726,2.174157,4.61032,2.9596827,3.115901,5.4437957,3.1734166,1.3636403,4.3700085,3.4897258,3.8485954,3.981676,4.138001,4.302808,3.6609623,3.7029154,3.3431675,3.3233016,3.9602134,3.5158865,3.6449468,3.653528,3.0953429,2.9130366,5.17185,3.5126116,2.215423,3.23168,1.6745107,3.5021694,2.8962595,2.717738
201310,5.558846,2.4130137,1.4711208,4.7273917,3.257655,3.381458,2.2391694,4.7012887,3.574529,2.5195937,6.803976,2.982892,3.8284774,3.8021648,5.302493,2.942773,2.7501025,3.3874414,4.200608,1.5967544,1.1466887,2.2270138,3.4586778,2.5663652,4.439426,2.1601982,3.2728367,1.7054638,3.2537115,4.0655584,4.164415,3.1627812,3.1822364,2.938365,4.359522,1.1599083,2.6857657,2.2157183,2.0386288,3.0566213,4.6835585,3.8194425,3.760118,2.5401027,2.7153494,2.9104462,4.8897753,4.1949325,3.6168547,4.9187803,3.2338507,4.339405,2.2355325,2.832169,2.4293408,4.594583,3.150098,3.4376357,4.3421097,2.1847491,3.4189255,3.28938,2.4746022,2.2976635,3.057166,3.2048063,3.7288337,2.4070997,3.9315732
201401,4.8550873,2.4943354,3.6905806,2.2874796,3.4988248,3.5903983,4.042608,4.087008,2.4867387,3.953522,2.7702243,2.4115062,2.041234,4.169622,3.259324,2.4957025,2.9630039,3.5750477,3.8780448,3.1332834,2.8193238,3.6208694,3.424579,2.1696742,3.1705632,3.213879,3.7667944,3.7174628,5.1920195,3.1453562,3.406714,4.1753187,3.1810064,2.1478415,3.1938107,3.2127876,2.9955084,3.5850613,4.744168,4.423976,2.1227138,4.722369,4.0149345,2.7216954,3.0293927,2.462676,1.9403651,3.73898,4.734293,4.8136005,2.8532639,3.6648104,5.497095,2.0476596,3.438086,3.2197607,4.6519713,4.061058,3.3510516,3.4358635,5.01566,1.9025762,4.8929424,3.2915165,3.73529,3.4018886,2.661503,4.992158,4.128854
201404,3.4700515,3.489406,3.3424904,2.5874083,4.7217455,3.5548487,4.2188697,2.8981254,3.8612149,3.1565628,2.9663801,3.9169502,2.838086,2.8144152,4.3401713,2.1915753,1.9797684,2.796885,4.3091464,4.256137,3.7685194,4.5455856,4.3076057,4.29886,4.330197,3.5910976,4.602555,2.6656346,3.9214635,3.4442859,2.5287166,2.4516091,4.4140654,3.682245,2.3367183,3.4503677,3.9901652,5.3371596,3.38806,3.4732559,3.5633688,3.7598968,3.446347,3.6120968,3.1774304,3.893222,4.536633,3.8394737,4.660878,6.642169,4.985901,2.686789,4.7091603,5.3650107,4.2339354,2.5322034,2.3298545,3.9546082,3.5667596,2.407544,3.4630687,4.1077924,4.320682,2.3509037,4.586572,4.2926617,5.873747,3.9387782,3.4390976
201407,3.3972886,4.276045,4.614551,3.7350435,6.0392284,4.44577,3.5510747,4.316751,3.0009181,2.9621847,3.9846067,3.6427183,2.263013,2.8953445,3.4606051,3.3709683,3.1022916,4.6261554,3.7656865,4.1872644,4.139406,3.373006,2.7418222,3.5930614,1.4769678,2.457187,3.1444483,3.168504,3.3401656,3.5578887,4.3660007,4.275945,3.7387002,4.5753417,3.8098476,3.0554411,3.334312,2.9943674,2.5170178,6.793716,3.6822746,5.0710354,4.7691336,4.0199513,1.6135913,4.8623705,5.747821,3.8494527,4.197763,3.7382436,4.0182443,3.5802042,4.180225,3.3373005,3.7383575,3.521643,2.8386846,3.9033048,3.8763738,3.9439735,3.5938244,3.2146041,3.705991,2.8025246,3.158857,3.2332466,3.2016292,2.8457596,3.2435346
201410,3.7623727,2.9475899,2.255751,2.603752,3.7335832,3.0696826,4.069456,4.6716003,2.5940654,3.043472,3.5863986,3.8867311,2.2422335,2.3707972,1.9640042,3.9996219,2.5937183,2.732079,3.3899941,3.61394,2.7719154,8.432201,4.1134524,4.891077,7.7830005,3.6163282,3.9743493,3.0274322,3.9115496,2.7733061,4.2071786,3.8855462,1.9623221,2.1416357,2.9961383,2.6708121,2.1451204,3.7448008,2.2473202,4.9840207,3.7059236,2.7646475,3.905241,4.443569,2.3450196,4.696682,4.506158,2.1435406,2.1616,2.312403,3.0100446,2.0097568,4.7235465,1.4922969,3.9527366,3.9041371,4.4007955,2.8712206,3.2075348,3.1481576,4.564806,3.7206728,2.3350666,2.2298234,3.5220761,2.1087012,1.663365,2.6295698,2.1764925
201501,2.98167,2.8767858,3.3823082,2.2036302,1.6685662,3.4835021,4.2770276,4.0556445,4.98148,3.3453355,3.7357512,2.8921888,4.2283006,3.2143385,4.2659583,3.8828454,4.3872027,3.1826372,4.573501,3.9530764,2.9432888,4.9006724,3.307727,3.874611,3.5430691,5.676817,3.4314113,5.167294,4.098658,3.267032,2.9865158,2.4918847,2.538519,2.622347,2.0572324,5.6097927,3.7132862,3.981678,2.0871298,3.9760172,3.4004467,3.3228843,1.7755032,3.225086,5.1056767,3.0412002,3.8375227,2.4596617,3.1812048,3.5593815,4.7621026,4.4082637,6.783131,3.7859776,6.001639,2.5306318,2.8655472,2.6272476,2.9126573,4.071638,5.026056,2.1195607,2.179901,3.2239802,3.236841,3.2261183,2.5292134,2.3333392,3.212122
201504,3.0196056,3.2430933,3.3669078,2.900376,5.3491745,3.2915437,3.0695937,3.2175,2.3534844,2.8442514,4.6164165,4.7757497,4.3203917,3.5003662,3.3111603,3.6017869,5.9303966,3.6256,3.866147,5.575725,2.5339358,4.2129807,3.2422345,3.31622,4.8636503,4.3695555,3.2944586,2.018555,5.0580945,2.4310184,3.0814164,2.7424269,4.884644,2.3267334,3.1922479,4.655166,3.59913,3.7940047,4.2926016,4.413459,4.315734,4.458397,3.7649038,2.9747508,3.8536055,3.0692167,5.1006002,3.95116,3.005735,6.5363936,4.7600384,4.3342443,3.517788,4.039305,4.4859614,3.175196,3.591915,3.214954,3.8794725,3.3511832,2.905039,3.8752465,5.2904587,3.7962165,2.6993487,3.7687082,3.434298,3.6119645,5.167253
201507,3.3152874,4.491878,2.5860353,3.9915125,2.7843938,5.474451,3.1411216,4.789321,5.0316553,4.5172777,3.387008,4.0767946,3.8689237,4.882503,3.536645,3.1113362,3.7668798,2.1590865,5.074226,2.4671285,3.8152695,5.243122,3.825107,5.037437,3.2300575,5.028982,4.408707,1.9890304,6.7154264,3.18019,3.2820363,4.847383,4.605105,3.704224,5.0039797,2.0773196,4.3062563,3.372408,3.7521577,3.9057193,3.427156,2.5056465,3.9626098,2.9494798,4.926661,3.1432803,4.490538,2.8167999,3.723122,2.9429832,4.578512,3.0997078,4.2013354,2.190983,4.7995467,3.892142,3.3978624,4.086332,3.278938,4.5847263,3.5449588,3.5126555,3.281648,3.0158014,3.125455,1.9328585,4.424978,3.8386524,4.0423875
201510,2.971147,2.9968412,2.5940866,1.7631092,6.457792,3.2046587,3.9055142,6.4917336,4.420901,2.5347638,2.8323865,3.7342782,2.6233904,4.211867,1.5369239,2.2484798,2.4411135,4.2512927,2.8418927,2.5993493,3.42824,3.419568,2.1207435,3.7279997,3.6484482,4.604201,5.2255855,2.625759,2.130976,1.9264928,7.6566277,4.0773873,3.9872851,3.3621626,4.108069,6.002069,1.7317283,3.088564,3.2255847,2.0436492,2.9287722,3.091604,3.6629941,2.2518735,2.568104,4.511104,5.02971,3.0230794,1.7713383,6.4695354,2.542394,4.4328175,4.7125955,2.713648,3.2090614,2.0972576,4.443989,4.136407,1.9835166,2.6920977,3.8980908,2.0657163,4.955773,1.8819144,2.974905,2.3357766,2.7584765,2.8248048,1.9738165
201601,2.4918118,2.8649976,5.2969613,5.040674,2.8533278,4.935913,2.5925424,3.4310079,3.3833656,2.5538282,3.2433355,2.7463698,2.6272657,3.3779728,2.030394,3.3158283,4.5019083,4.5420475,5.63753,3.605287,4.7801604,4.459636,2.6054716,2.0753424,3.930557,2.6561763,3.267024,4.813268,3.4490864,2.678586,3.0334868,3.4769588,3.8329592,3.4247048,3.4492602,1.8816392,2.7802968,4.3869476,3.5024004,4.380099,2.9997666,2.1682315,2.9903476,2.716509,3.1884272,3.621292,6.036239,3.7356486,1.4630935,2.3726215,4.91117,4.5010386,3.9930735,4.7959313,4.442458,3.4294827,4.3152995,3.7508342,3.2016058,4.2886815,3.0672636,5.3286552,7.0538645,4.243957,4.3379354,2.5269117,1.8735741,3.7611606,4.6935024
201604,3.5521352,4.169314,2.3787456,3.9309974,1.9063472,3.9934773,4.815714,2.5836868,3.8991885,4.806202,3.9216194,4.775448,4.534661,4.3525343,2.063908,2.0779536,5.840781,4.2959576,3.4812582,3.5084426,5.5612264,3.3613222,4.709375,3.5717273,4.3120418,3.3613715,4.8866854,2.7679517,4.305743,2.595118,3.4871113,4.7507987,4.311305,2.8377907,3.4468899,4.299794,5.214594,2.8646173,2.5726988,4.9308224,5.3469696,3.4466379,4.060342,4.961266,4.380119,3.7271805,4.662445,2.435709,3.3172948,2.513952,4.100029,3.0389168,4.1911283,3.9435506,4.4225607,2.9031131,2.9395888,3.408801,4.216612,3.9327388,3.1141407,3.4073637,2.1800134,3.9230692,3.5771406,5.094186,4.307029,3.2131681,4.7688885
201607,3.3513248,5.2662992,3.85075,4.084622,4.1023107,4.1284485,3.1385329,3.866663,3.6425018,2.962215,2.93437,4.118051,5.3166103,5.7457685,2.4287183,4.4639153,4.7787795,5.1236234,3.8124819,4.189077,3.4329185,4.1163445,2.5232074,4.3743916,3.4587286,3.5424063,3.6956766,3.5786595,3.1381776,4.8498025,3.5893524,3.153142,4.9398913,3.0192082,3.6305318,2.8500261,4.798194,4.3111315,2.498948,3.479037,3.5064793,5.9610376,4.01958,4.877217,5.2118874,3.685685,2.4214652,3.0959444,4.399438,3.6546037,3.4685433,2.962527,4.425011,4.3033423,5.5096507,2.5706317,3.3506553,4.7086763,2.6447146,5.16535,4.6804175,2.5785615,5.1858644,3.8103306,3.6298788,4.951345,2.8745866,3.962467,4.5656643
201610,5.0460687,2.2110522,3.0540042,3.8702714,5.3309836,3.073161,2.2702518,4.3969493,3.1569467,2.7398446,2.2551405,3.3026612,1.3094014,1.4697651,2.5841641,3.8169065,1.2578136,3.1864944,5.2717013,1.9940212,3.8648698,2.2490406,4.392012,2.630734,3.2688918,2.1629615,3.408557,2.4103982,3.5867603,3.334397,3.9566061,1.4934328,3.7637696,1.8440943,2.9750009,2.8719234,2.7914536,4.078527,3.9041579,3.7730136,4.2292504,2.903459,2.8108404,3.2539864,3.3738654,2.589331,3.6403394,3.3072307,3.526433,2.5573325,4.147433,2.0619729,4.051034,1.6505705,1.4377089,4.0761876,3.054132,1.4640177,1.8624647,4.4214864,3.3368652,7.0640955,4.6008706,3.095343,3.1986606,4.806219,1.7286245,2.1363144,2.2911892
201701,3.5075977,2.6993418,3.115962,3.5233004,3.9867733,4.090325,5.9945283,1.260064,2.6001015,3.1300502,3.084236,2.9451687,3.5727332,3.396958,3.8835068,4.339695,4.511726,2.829174,4.1102715,2.347806,4.188445,4.094065,4.299549,3.8201122,3.2534297,3.982948,3.310987,5.294214,3.0458934,3.9312575,2.0092418,3.6384993,3.1799684,3.724901,1.8595734,4.2467494,3.844149,2.039107,4.6464043,4.021639,3.3323975,4.7140694,3.814063,2.7490644,2.6596391,5.091849,3.1036215,3.2442513,3.322033,3.3062005,4.0531754,2.596588,4.2244434,4.9670205,6.3124824,4.324048,3.238378,3.5876007,4.102362,6.537687,4.5576606,4.320411,2.4557571,4.4990234,3.6340315,3.4221053,3.2843785,3.610741,3.298488
201704,3.3793445,2.8165205,2.8310878,4.814308,3.0440946,4.2955003,4.289391,2.928409,3.4363506,4.6139336,4.34813,4.2873588,3.1963637,4.5587144,4.1604214,5.204303,3.2099771,2.7032669,3.7086475,3.9699707,4.69123,3.893423,3.003236,3.6008306,2.7845387,2.7281942,4.055657,4.036317,4.167477,3.4048226,2.8054566,4.0927696,6.855758,3.3676536,3.8617945,5.5400662,4.2707825,3.2248747,4.664243,3.3231554,3.2473955,5.066934,3.3880568,4.563152,4.135643,4.532497,2.0603218,4.050295,4.9010787,2.876683,2.526593,2.4540932,6.6923275,5.1451864,5.26706,7.107091,3.8785684,3.542662,3.8990214,5.893503,3.8829298,3.280594,3.3713572,4.324177,5.2421846,4.878406,2.9083989,4.4195523,5.1172147
201707,4.319007,3.2968543,3.597102,3.7809625,3.1253705,4.6206274,4.2977176,4.0974317,3.49668,3.7529902,2.8079972,6.032971,4.0546083,2.7365227,2.8454225,3.3848257,2.7753127,3.5187137,6.425366,3.7890995,3.6299207,1.8203398,4.694659,4.5461245,3.8471053,4.09278,3.4128346,6.5350904,2.9009657,4.08929,4.884161,4.286733,3.4507365,5.687774,4.1010265,4.267654,4.1637015,4.43967,2.709456,4.059335,3.0141869,3.8521483,3.4955196,3.804857,3.489829,3.3027048,2.971489,3.3129838,3.6223295,3.9055305,3.953244,3.3536897,4.144727,3.5014648,4.9582734,3.9476485,2.929387,2.9688318,3.0648358,5.8566046,4.3383384,4.199307,4.0880914,3.0268285,4.0387955,3.0779767,2.9303067,4.268213,3.8345032
201710,3.1246274,2.7965896,3.5690527,3.5749998,4.3525176,1.556076,2.3454976,3.0486727,4.6992793,2.87142,2.5035408,3.74521,3.9803655,8.125815,3.7506332,4.867769,2.5515904,2.0119503,1.5390191,3.8593674,2.7885637,2.3821464,2.999818,3.3575013,2.7738297,2.6464062,2.8261428,5.512426,3.75247,5.878281,2.809993,3.2887514,3.8398929,3.1327717,2.5476756,3.2460122,1.9689901,3.7351015,4.9651213,2.2572355,4.671101,4.1570816,3.4152613,3.41833,3.126645,3.574367,2.752254,4.627043,4.5151563,2.3289013,2.796086,1.4004842,2.3617678,2.2514462,4.2953486,5.3626556,4.6544805,3.1639147,3.767801,3.1535382,2.3904147,6.4682283,4.693767,3.4224265,3.7421396,4.203618,2.5527031,3.799934,3.5061834
201801,2.7436373,3.7612236,2.676231,3.1080759,2.6936378,4.175971,3.439979,4.8758917,4.303046,2.434234,3.6839457,2.7572448,2.5527055,3.9172971,3.9361525,2.8419328,3.2292254,4.2174783,2.3957443,5.9371,4.4030676,2.3185818,4.326884,3.6817944,2.6899197,3.3445053,3.965267,4.713075,2.7231584,5.3330703,2.840029,3.3255136,3.368575,3.3997495,3.0126102,2.829892,3.532708,2.8225646,2.369236,3.2008436,3.9391916,4.480933,2.2683644,3.828722,3.6361423,3.06433,4.1893883,2.8098652,3.3403404,3.9440367,2.5945485,1.949796,4.263364,3.897894,3.4201965,2.6754196,3.3925283,3.8860805,3.1752453,3.60982,5.487842,3.886691,4.623455,4.111864,4.115388,2.0299513,4.6410975,3.8937166,3.5327156
201804,4.0953884,4.082577,4.182023,2.59904,3.140731,2.9799018,3.6688576,3.4200308,4.362162,4.6621966,4.402566,4.984426,3.3204951,5.062333,6.5917234,4.6976686,2.6759963,4.9853635,3.772545,3.153651,5.0612345,3.883831,3.6054285,5.2654915,3.3410106,4.4932923,2.8351898,3.7723074,4.8789954,5.36294,3.2648208,3.0078042,3.5857072,3.376744,3.0826054,4.0135527,4.6076283,4.727645,4.3501897,4.1246004,5.255912,4.1891127,3.8008523,5.3525047,2.875426,3.07865,4.1543117,3.612345,4.665232,2.5703375,3.080849,4.534129,4.9915433,4.104396,3.4171276,3.52984,5.0434136,3.8729348,3.5928588,4.905762,3.9991305,5.905744,3.146385,3.5287194,2.8528094,3.1712217,3.147232,4.7150745,3.6170204
201807,3.433515,3.0492644,4.3645988,2.3804386,3.6654372,4.635576,2.9684587,4.240153,3.1986253,2.9526656,4.4531393,2.8629632,5.508944,4.6796856,2.285358,6.0847,2.3057227,3.0415785,4.615481,4.6813936,3.3509667,1.5116969,3.8173068,5.0283346,4.415669,4.230224,3.534397,3.2473047,4.9408617,4.207556,3.4754755,3.6075764,5.3694453,2.8595889,4.636867,4.5022807,2.874515,2.6481705,3.4596949,4.118893,2.986959,3.9314923,3.6945534,2.86538,3.6948519,3.7974448,3.6134825,2.7291741,3.1578887,4.693411,3.8327653,4.337802,4.4522405,3.5302436,4.074568,3.2301056,3.8885467,3.3849714,2.4445002,3.7432537,3.6675231,4.537032,3.635782,4.377821,4.9939623,4.3662553,3.2374547,3.9880073,3.7494264
201810,3.1165063,4.154943,2.201814,2.4820092,3.795351,4.464272,4.079849,3.6690612,3.7367203,4.08884,3.5068169,3.0297494,2.3761497,2.542393,2.4922369,3.5909472,4.4061117,2.4215114,1.9031016,3.841686,2.8083518,2.1174772,5.3851633,2.9652553,3.0006382,3.3270671,4.8052955,5.409425,1.3554986,3.146508,2.5689833,3.6424007,2.63777,3.0541515,3.3516386,2.183972,2.8314335,3.0864036,6.6468024,4.0288,2.8047009,3.7393475,2.8197663,3.6085343,3.492357,3.7534049,3.8708937,2.6124225,2.9900444,2.963277,2.223104,2.9295585,3.1501641,4.750507,2.5005393,3.6473892,4.206905,3.3875537,4.0579877,2.7499554,3.0829732,5.323122,2.8997252,2.0145013,2.8410883,3.6129339,2.8624976,2.2963939,2.5510488
201901,2.53136,1.7668586,4.2983847,2.9989424,5.161853,3.6624863,1.8567826,3.4152799,2.5460498,3.2612498,3.19638,2.6344423,3.0220363,1.7263722,2.989268,7.819647,3.4532368,2.563703,3.9642036,2.5180905,3.6605215,3.266785,2.8119748,2.4122608,4.670977,3.7216434,5.4682083,4.648296,2.9987962,2.6925292,1.9604548,4.173449,3.8167763,3.7905912,2.5871818,3.8924234,2.745631,3.7639353,2.8382587,3.4570217,4.6061444,3.8550005,2.7735074,2.8332202,3.622165,4.1206317,3.6194615,3.0627644,4.3718696,3.1548433,2.9654675,3.122125,4.6518745,2.5044348,2.7772663,4.1443377,3.1101763,2.1528492,4.4877224,4.597185,2.9809902,4.9354334,4.177637,3.362373,3.087412,3.320327,5.1056995,3.5399272,3.7889304
201904,3.3663797,2.46968,5.0679655,3.8326383,3.6470585,3.1371365,4.38161,5.8104873,2.5778244,2.575211,5.686949,4.6463084,3.1938884,4.6365075,2.5119228,4.8339725,3.4770885,4.197191,3.6685464,3.6673913,2.9588714,3.8822324,4.446716,3.8571498,3.7981608,1.7557929,2.464287,3.118739,3.7172043,3.8869796,4.962706,2.6855133,2.7842736,3.5527406,3.5257616,2.2889183,3.8499885,3.8321757,2.8270144,4.789128,4.422827,4.203815,3.5903776,3.6129565,3.7687688,4.0749836,3.7346334,4.6402664,5.038335,6.2093167,3.7557871,4.4893236,4.2285194,3.1775296,5.121818,3.977386,3.2273316,4.544806,4.1890817,4.3568425,4.0579395,2.2414458,5.809983,4.7396708,3.7592456,6.3693633,3.947301,3.7207158,4.022605
201907,5.416813,1.247237,3.5593946,2.8027298,3.516774,4.902077,3.8055477,3.3135204,3.367014,3.6906497,5.0162344,2.9046957,3.395261,3.797907,4.064775,4.4632516,2.5213816,3.0052512,4.300581,4.7230053,3.0360956,3.3384387,3.1776218,3.2509577,3.8677921,4.1135983,3.3100839,4.964703,3.97042,4.5474668,3.9774327,6.0341015,3.6373217,4.0862684,2.9663398,3.6151133,3.2741632,3.4080193,3.3265877,3.7618375,3.657528,3.3557007,4.271851,6.4220734,3.9942863,3.9299684,3.540733,4.0950193,4.782582,3.7885625,3.4946568,3.6932278,3.445579,5.8042483,4.091128,3.8205397,4.0896645,3.294057,5.1639686,3.2673404,4.023799,3.215455,3.6449983,4.6941013,3.3299625,3.4261706,3.8852634,3.5085607,2.0174284
201910,3.2076938,1.8154733,3.2071295,3.8152647,4.1558704,2.6419666,4.205428,3.5623276,3.5824249,2.9653697,3.586566,1.7844598,2.9905634,2.4450345,2.6280026,2.2380745,2.3898501,6.241343,1.3897852,2.6697528,2.5456498,2.2261448,3.1981015,4.0149536,2.3478267,1.9054917,5.6405363,1.9869306,3.9806128,1.7121394,3.5786738,1.995276,2.0697906,2.220682,1.427771,4.710519,3.8409436,2.983584,3.7284746,3.789508,2.2976193,3.9015296,3.1206346,1.6141772,3.2345686,5.0842237,4.510348,2.4050882,6.024747,2.5972686,4.038783,3.9042454,1.8692516,1.3700135,5.1343703,1.8469892,3.241709,2.671,4.2873287,3.4991384,3.3840208,3.1367328,3.4416547,1.6732312,2.1275496,2.8315952,2.2273092,2.2345011,1.5293623
202001,2.5766108,2.6499522,3.7872355,2.586861,3.1210325,3.0031736,3.3955414,2.865965,3.529365,3.325897,4.1360326,3.3376398,3.9499068,3.4880905,3.3851943,2.5355606,2.6582143,3.7747736,5.1648374,4.075235,4.659449,4.176276,3.7004225,3.1607356,2.7158647,3.8733225,2.6868675,4.6889544,3.1214929,4.21725,3.6483817,2.7210453,2.5970871,3.4385393,3.3366761,4.587912,2.6443613,3.2730143,2.9452996,3.3930266,3.0679786,3.8231857,3.5238469,3.3565848,2.933092,4.260543,4.251259,4.283743,2.4374948,4.8939376,3.9749591,3.8304093,6.7883687,3.975969,3.7651293,3.9482753,3.37751,3.109934,3.517908,5.5907445,2.8246562,2.380178,4.068218,3.479577,3.0602427,2.7121859,1.8588405,3.619038,3.6421952
